trajectory
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000003	0.000014	-0.000020
0.000018	0.000081	-0.000116
0.000055	0.000251	-0.000360
0.000126	0.000570	-0.000818
0.000238	0.001078	-0.001546
0.000403	0.001808	-0.002598
0.000633	0.002781	-0.004016
0.000945	0.004014	-0.005836
0.001352	0.005519	-0.008092
0.001866	0.007307	-0.010810
0.002485	0.009390	-0.013989
0.003190	0.011787	-0.017576
0.003949	0.014517	-0.021492
0.004734	0.017595	-0.025669
0.005520	0.021036	-0.030038
0.006284	0.024837	-0.034533
0.007015	0.028966	-0.039081
0.007705	0.033380	-0.043607
0.008347	0.038038	-0.048045
0.008933	0.042903	-0.052333
0.009452	0.047934	-0.056417
0.009884	0.053090	-0.060255
0.010205	0.058327	-0.063809
0.010393	0.063607	-0.067048
0.010430	0.068892	-0.069943
0.010313	0.074167	-0.072480
0.010074	0.079447	-0.074674
0.009757	0.084765	-0.076551
0.009404	0.090150	-0.078136
0.009052	0.095628	-0.079452
0.008714	0.101221	-0.080518
0.008354	0.106951	-0.081343
0.007919	0.112836	-0.081931
0.007361	0.118891	-0.082288
0.006635	0.125129	-0.082419
0.005720	0.131557	-0.082331
0.004638	0.138160	-0.082029
0.003429	0.144921	-0.081521
0.002128	0.151820	-0.080815
0.000769	0.158841	-0.079916
-0.000622	0.165944	-0.078820
