trajectory
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000020	-0.000026	-0.000032
0.000117	-0.000156	-0.000187
0.000364	-0.000484	-0.000581
0.000827	-0.001098	-0.001319
0.001563	-0.002077	-0.002494
0.002605	-0.003473	-0.004153
0.003929	-0.005293	-0.006258
0.005494	-0.007524	-0.008732
0.007258	-0.010154	-0.011506
0.009185	-0.013168	-0.014513
0.011250	-0.016546	-0.017748
0.013460	-0.020260	-0.021314
0.015833	-0.024275	-0.025361
0.018382	-0.028558	-0.030024
0.021123	-0.033079	-0.035423
0.024057	-0.037809	-0.041644
0.027172	-0.042722	-0.048720
0.030446	-0.047792	-0.056654
0.033858	-0.052996	-0.065446
0.037391	-0.058312	-0.075094
0.041033	-0.063714	-0.085585
0.044790	-0.069164	-0.096887
0.048674	-0.074624	-0.108964
0.052696	-0.080058	-0.121776
0.056863	-0.085433	-0.135286
0.061180	-0.090764	-0.149448
0.065641	-0.096157	-0.164193
0.070236	-0.101754	-0.179449
0.074956	-0.107684	-0.195147
0.079791	-0.114063	-0.211220
0.084718	-0.121015	-0.227591
0.089680	-0.128685	-0.244146
0.094613	-0.137221	-0.260763
0.099455	-0.146756	-0.277331
0.104153	-0.157407	-0.293748
0.108659	-0.169217	-0.309918
0.112942	-0.182103	-0.325748
0.116976	-0.195925	-0.341155
